,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,UPC,Price Change %,modifiedUPC,Dollar Change
490379,4/18/2024 to 4/24/2024,SPRING MIX 6 OZ,0063930223679,VEGETALES EMPACADOS,0.0,2024-04-18,,0.0,,,,,
490459,5/2/2024 to 5/8/2024,MAMA PEACH 750 ML,0063973796635,LICORES,1.0,2024-05-02,0.0,2.0,-19.999999999999996,,,,
490468,4/4/2024 to 4/10/2024,MISA MAMA LEMON 750 ML,0063973796744,LICORES,1.0,2024-04-04,-0.5,0.75,50.0,,,,
490613,4/18/2024 to 4/24/2024,COOL RIVER TAMARINDO 16 OZ,0063994916017,JUGOS DAIRY CHILL,0.0,2024-04-18,,0.0,,,,,
490857,3/28/2024 to 4/3/2024,COOL RIVER JUGO PIÑA N/S 64 OZ,0063994964021,JUGOS DAIRY CHILL,0.0,2024-03-28,,0.0,,,,,
490875,5/2/2024 to 5/8/2024,COOL RIVER TORONJA ROSADA 64OZ,0063994964023,JUGOS DAIRY CHILL,83.0,2024-05-02,0.4310344827586208,68.5,-4.1958041958041985,63994964023,0.0,0063994964023,0.0
490914,5/2/2024 to 5/8/2024,COOL RIVER JUGO CHINA 6 PK 8 OZ,0063994980003,JUGOS DAIRY CHILL,7.0,2024-05-02,2.5,3.75,36.36363636363635,,,,
490969,5/23/2024 to 5/29/2024,TOÑA CERVEZA REGULAR LATA 6/12 OZ,0064119417021,CERVEZAS,1.0,2024-05-23,0.0,0.75,0.0,,,,
491007,5/16/2024 to 5/22/2024,NEO TAINO SLICE VAINILLA CAKE 14 OZ,0064120305520,BIZCOCHOS/DULCES,4.0,2024-05-16,0.0,2.25,-9.999999999999998,,,,
491056,4/25/2024 to 5/1/2024,NEO TAINO SLICED BANANA NUT CK 14 OZ,0064120305525,BIZCOCHOS/DULCES,4.0,2024-04-25,0.0,5.0,0.0,,,,
491078,3/28/2024 to 4/3/2024,NEO TAINO SLICED CREME CAKE 14 OZ,0064120305532,BIZCOCHOS/DULCES,3.0,2024-03-28,-0.5,4.0,-7.692307692307687,,,,
491354,4/18/2024 to 4/24/2024,CHEESE CAKE STRAWBERRY HEART 27.5 OZ,0064120382603,BIZCOCHOS/DULCES,0.0,2024-04-18,,0.0,,,,,
491365,4/4/2024 to 4/10/2024,CHEESECAKE PLAIN 18 OZ,0064120382605,BIZCOCHOS/DULCES,0.0,2024-04-04,,0.0,,,,,
491418,4/11/2024 to 4/17/2024,CRUNCH N MUNCH BIRTHDAY CAKE 5.5 OZ,0064144001118,POP CORN,0.0,2024-04-11,,0.0,,,,,
491427,3/14/2024 to 3/20/2024,CHEF SHAMY GARLIC BUTTER 4.5 OZ,0064154813901,MANTEQUILLAS/MARGARINA,0.0,2024-03-14,,0.0,,,,,
491444,4/11/2024 to 4/17/2024,CHEF SHAMY SAUTE BUTTER 4.5 OZ,0064154813906,MANTEQUILLAS/MARGARINA,0.0,2024-04-11,,0.0,,,,,
491595,3/7/2024 to 3/13/2024,J.P. CHENET APPLE 750 ML,0064158635062,LICORES,0.0,2024-03-07,,0.0,,,,,
491879,5/23/2024 to 5/29/2024,DUNCAN HINES RED VELVET SUP 15.25 OZ,0064420941225,MEZCLAS/FROSTINGS,1.0,2024-05-23,inf,1.0,-19.999999999999996,,,,
491889,5/2/2024 to 5/8/2024,DUNCAN HINES TRES LECHES 15.25 OZ,0064420941291,MEZCLAS/FROSTINGS,0.0,2024-05-02,,0.0,,,,,
491916,5/9/2024 to 5/15/2024,DUNCAN HINES DARK BROWNIE MIX 18 OZ,0064420942095,MEZCLAS/FROSTINGS,2.0,2024-05-09,inf,0.75,200.0,,,,
491920,3/7/2024 to 3/13/2024,DUNCAN HINES FROST CREAM CHEESE 16OZ,0064420947113,MEZCLAS/FROSTINGS,0.0,2024-03-07,,0.0,,,,,
491927,4/25/2024 to 5/1/2024,DUNCAN HINES FROST CREAM CHEESE 16OZ,0064420947113,MEZCLAS/FROSTINGS,0.0,2024-04-25,,0.0,,,,,
491933,3/7/2024 to 3/13/2024,VIANDE CREMA DE PLATANO L/S 1.33 OZ,0064421611282,SOPAS,5.0,2024-03-07,,5.0,,,,,
491942,5/9/2024 to 5/15/2024,VIANDE CREMA DE PLATANO L/S 1.33 OZ,0064421611282,SOPAS,4.0,2024-05-09,0.0,6.0,-7.692307692307687,,,,
491943,5/16/2024 to 5/22/2024,VIANDE CREMA DE PLATANO L/S 1.33 OZ,0064421611282,SOPAS,2.0,2024-05-16,-0.5,3.75,-37.5,,,,
491957,5/23/2024 to 5/29/2024,ROCIO PAPEL TOALLA 1 ROLLO,0064421613195,PAPEL TOALLA,47.0,2024-05-23,-0.3561643835616438,51.25,5.128205128205132,,,,
492122,4/25/2024 to 5/1/2024,POWER CRUNCH BAR COOKIES&CREAM 1.4OZ,0064422572722,BARRAS NUTRITIVAS,0.0,2024-04-25,,0.0,,,,,
492127,5/30/2024 to 6/5/2024,POWER CRUNCH BAR COOKIES&CREAM 1.4OZ,0064422572722,BARRAS NUTRITIVAS,1.0,2024-05-30,0.0,0.5,100.0,,,,
492132,4/4/2024 to 4/10/2024,POWER CRUNCH BAR WILD BERRY 1.4OZ,0064422572729,BARRAS NUTRITIVAS,5.0,2024-04-04,inf,2.0,100.0,,,,
492136,5/2/2024 to 5/8/2024,POWER CRUNCH BAR WILD BERRY 1.4OZ,0064422572729,BARRAS NUTRITIVAS,1.0,2024-05-02,inf,0.25,-80.0,,,,
492156,3/21/2024 to 3/27/2024,POWER CRUNCH BAR SALT CARAM 1.4OZ,0064422572770,BARRAS NUTRITIVAS,1.0,2024-03-21,inf,0.3333333333333333,inf,,,,
492167,3/7/2024 to 3/13/2024,POWER CRUNCH PEAN BUTTER FDG 1.4 OZ,0064422572773,BARRAS NUTRITIVAS,0.0,2024-03-07,,0.0,,,,,
492173,4/18/2024 to 4/24/2024,POWER CRUNCH PEAN BUTTER FDG 1.4 OZ,0064422572773,BARRAS NUTRITIVAS,0.0,2024-04-18,,0.0,,,,,
492189,5/9/2024 to 5/15/2024,POWER CRUNCH BAR RED VELVET 1.4 OZ,0064422572778,BARRAS NUTRITIVAS,0.0,2024-05-09,,0.0,,,,,
492204,5/23/2024 to 5/29/2024,POWER CRUNCH BAR PEANUT BUTTER 1.4OZ,0064422572779,BARRAS NUTRITIVAS,2.0,2024-05-23,0.0,1.25,66.66666666666667,,,,
492499,4/25/2024 to 5/1/2024,"CAL,MAG,ZINC,VIT D 60 TAB",0064682420206,MEDICINAS OTC,0.0,2024-04-25,,0.25,0.0,,,,
492636,3/14/2024 to 3/20/2024,CASCARA SAGRADA 450MG 60 CAP,0064682422906,VITAMINAS,1.0,2024-03-14,inf,0.5,inf,,,,
492696,5/9/2024 to 5/15/2024,VITAMINA B-12 1000MG 60 TAB,0064682424906,MEDICINAS OTC,0.0,2024-05-09,,0.0,,,,,
493239,4/18/2024 to 4/24/2024,SMART KITCHEN TENEDORES 100 CT,0064924186350,DESECHABLES,0.0,2024-04-18,,0.0,,,,,
493255,5/9/2024 to 5/15/2024,SMART KITCHEN CUCHARAS 100 CT,0064924186351,DESECHABLES,0.0,2024-05-09,,0.0,,,,,
493261,3/21/2024 to 3/27/2024,SMART KITCHEN CUBIERTOS SURT 100 CT,0064924186352,DESECHABLES,0.0,2024-03-21,,0.0,,,,,
493277,4/11/2024 to 4/17/2024,AMARETTI WAFF 180 GR,0064939600514,GALLETAS,23.0,2024-04-11,0.4375,23.5,-21.00840336134454,,,,
494205,5/16/2024 to 5/22/2024,TIO NACHO HYDRATION COCONUT SH 14 OZ,0065024005130,PRODUCTOS PARA EL CABELLO,0.0,2024-05-16,-1.0,1.25,-28.57142857142857,,,,
494459,4/4/2024 to 4/10/2024,UA Item Imported on 6/29/2021,0065074877810,MMS Default Major Category,0.0,2024-04-04,,0.0,,,,,
494482,3/14/2024 to 3/20/2024,NO WETS JUMBO DIAPERS SM 48 CT,0065087010070,CUIDADO BEBE,0.0,2024-03-14,,0.0,,,,,
494604,4/18/2024 to 4/24/2024,PRAIRIE JACK W/ORANGE GINGER 7 OZ,0065121911223,QUESOS,0.0,2024-04-18,,0.0,,,,,
494629,4/11/2024 to 4/17/2024,SB MONTEREY JACK W/OLIVE&TOMATOE 6OZ,0065121911302,QUESOS,0.0,2024-04-11,,0.0,,,,,
494701,5/30/2024 to 6/5/2024,SB MAPLE PECAN GOAT TUBE 4 OZ,0065121911562,QUESOS,0.0,2024-05-30,,0.0,,,,,
494707,4/11/2024 to 4/17/2024,SB RASPB CHOCO GOAT TUBE 4 OZ,0065121911563,QUESOS,0.0,2024-04-11,,0.0,,,,,
494709,4/25/2024 to 5/1/2024,SB RASPB CHOCO GOAT TUBE 4 OZ,0065121911563,QUESOS,0.0,2024-04-25,,0.0,,,,,
494729,3/14/2024 to 3/20/2024,SB TRUFFLE GOAT TUBES 4 OZ,0065121911565,QUESOS,0.0,2024-03-14,,0.0,,,,,
494758,4/4/2024 to 4/10/2024,SB TRUFFLE CRUMBLED GOAT CHEESE 4OZ,0065121911570,QUESOS,0.0,2024-04-04,,0.0,,,,,
494812,4/18/2024 to 4/24/2024,SB CHIPOTLE CHEESE STICKS 4.5 OZ,0065121921415,QUESOS,0.0,2024-04-18,,0.0,,,,,
494821,3/21/2024 to 3/27/2024,SB TOMATOE CHEESE STICKS 4.5 OZ,0065121921417,QUESOS,0.0,2024-03-21,,0.0,,,,,
494861,3/28/2024 to 4/3/2024,SUPERIOR SEA SALT COARSE 17.6 OZ,0065201000003,SAL,7.0,2024-03-28,-0.125,8.25,-4.807692307692301,,,,
494873,3/21/2024 to 3/27/2024,SUPERIOR CRYSTAL SALT SENSE 10 OZ,0065201000004,SAL,0.0,2024-03-21,,0.0,,,,,
494903,4/18/2024 to 4/24/2024,SUPERIOR CRYSTAL H/PINK SALT 17.6 OZ,0065201000023,SAL,0.0,2024-04-18,,0.0,,,,,
494924,3/14/2024 to 3/20/2024,TILDE & CO SHIPPER,0065202704741,OFICINA/ESCUELA,0.0,2024-03-14,,0.0,,,,,
494937,3/14/2024 to 3/20/2024,TILDE & CO AGENDA PERPETUA,0065202739221,OFICINA/ESCUELA,0.0,2024-03-14,,0.0,,,,,
494948,5/30/2024 to 6/5/2024,TILDE & CO AGENDA PERPETUA,0065202739221,OFICINA/ESCUELA,0.0,2024-05-30,,0.0,,,,,
494961,5/30/2024 to 6/5/2024,TILDE & CO BOLIGRAFO 2 CT,0065202784051,OFICINA/ESCUELA,0.0,2024-05-30,,0.0,,,,,
495023,5/9/2024 to 5/15/2024,ARBOL NAVIDAD PLATEADO CON LUCES,0065211805758,NEVERITAS Y PROD EPOCA,0.0,2024-05-09,,0.0,,,,,
495044,4/4/2024 to 4/10/2024,CHRISTMAS TREE LED LIGHT FIBRE OPTIC,0065211808751,NEVERITAS Y PROD EPOCA,0.0,2024-04-04,,0.0,,,,,
495141,5/16/2024 to 5/22/2024,BOMBA INODORO REGULAR,0065254803006,PRODUCTOS HOGAR,0.0,2024-05-16,,0.0,,,,,
495188,4/11/2024 to 4/17/2024,MITCHEL PURE ACETONE 8 OZ,0065286900053,CUIDADO PERSONAL,6.0,2024-04-11,0.19999999999999996,5.25,-8.695652173913048,,,,
495208,5/30/2024 to 6/5/2024,MITCHEL PURE ACETONE 4 OZ,0065286900054,CUIDADO PERSONAL,9.0,2024-05-30,0.125,8.75,9.375,,,,
495472,3/28/2024 to 4/3/2024,CHINAS ORGANICAS VALENCIA 4 LB,0065357132322,FRUTAS EMPACADAS,0.0,2024-03-28,,0.0,,,,,
495786,4/11/2024 to 4/17/2024,OMEGA POWER BUTANE GAS 8OZ,0065635600028,SUMINISTROS,0.0,2024-04-11,,0.0,,,,,
495964,3/14/2024 to 3/20/2024,AMAL COCONUT FIBER SPONGE ROUND 1 CT,0065823857121,PRODUCTOS HOGAR,2.0,2024-03-14,0.0,2.0,0.0,,,,
496488,4/11/2024 to 4/17/2024,BIZCOCHO DE QUESO 10 OZ,0066030602205,BIZCOCHOS/DULCES,0.0,2024-04-11,,0.0,,,,,
496543,5/2/2024 to 5/8/2024,D' CAMPO BEBIDA DE TORONJA 16 OZ,0066159681289,JUGOS PET,0.0,2024-05-02,,0.0,,,,,
496608,5/2/2024 to 5/8/2024,MINUET ORIGINAL MARIAS 3 PK 12.15 OZ,0066162501333,GALLETAS,0.0,2024-05-02,,0.0,,,,,
496842,5/2/2024 to 5/8/2024,BORDEN RICOTTA WHOLE 15 OZ,0066317503540,QUESOS,10.0,2024-05-02,-0.2857142857142857,17.25,-7.9999999999999964,,,,
497188,3/28/2024 to 4/3/2024,MALLEOLUS RIBERA DEL DUERO 750 ML,0066398500247,LICORES,0.0,2024-03-28,,0.0,,,,,
498001,5/16/2024 to 5/22/2024,PANAMEI POLLOCK FILLETS ABADEJO 7OZ,0066507200638,BACALAO,191.0,2024-05-16,0.3082191780821917,146.75,-16.02288984263234,66507200638,0.0,0066507200638,0.0
498353,5/23/2024 to 5/29/2024,PANAMEI CAM CRUDO PDTO 31-40 12OZ,0066507201046,MARISCOS CONG/FRESCOS,0.0,2024-05-23,,0.0,,,,,
498525,3/14/2024 to 3/20/2024,KIKIRIQUIRCH CHICKEN 5 OZ,0066507201094,CARNE ENLATADA,0.0,2024-03-14,,0.0,,,,,
498547,5/16/2024 to 5/22/2024,PANAMEI IMTATION CRAB CLAW BREAD 2LB,0066507201097,MARISCOS CONG/FRESCOS,0.0,2024-05-16,,0.0,,,,,
498604,3/21/2024 to 3/27/2024,PANAMEI CAMARONES 41/50 12 OZ,0066507201143,MARISCOS CONG/FRESCOS,0.0,2024-03-21,,0.0,,,,,
498736,4/4/2024 to 4/10/2024,PANAMEI CAM COCIDO 250-350 12OZ,0066507201209,MARISCOS CONG/FRESCOS,0.0,2024-04-04,,0.0,,,,,
498839,3/28/2024 to 4/3/2024,CHIQUITA TOSTONES 5 LBS,0066507202013,TOSTONES/MADUROS,0.0,2024-03-28,,0.0,,,,,
498942,3/21/2024 to 3/27/2024,CHIQUITA YUCA 3 LBS,0066507263006,VEGETALES CONGELADOS,21.0,2024-03-21,0.3125,19.333333333333332,4.504504504504503,,,,
499236,5/16/2024 to 5/22/2024,PANAMEI CAMARONES COCIDO 16-20 12 OZ,0066507264042,MARISCOS CONG/FRESCOS,20.0,2024-05-16,-0.574468085106383,30.5,-4.6875,66507264042,13.081761006289305,0066507264042,1.04
499279,3/14/2024 to 3/20/2024,PANAMEI SCALLOPS CONG CHINA 1 LB,0066507264068,MARISCOS CONG/FRESCOS,1.0,2024-03-14,-0.6666666666666667,2.0,-33.333333333333336,,,,
499351,5/2/2024 to 5/8/2024,PANAMEI 250-350CT 12OZ,0066507264117,MARISCOS CONG/FRESCOS,0.0,2024-05-02,,0.0,,,,,
500857,4/18/2024 to 4/24/2024,DULZURA BORINCANA FLAX SEED 16 OZ,0066938700695,PROD NATURALES/SOYA/ORGANICOS,9.0,2024-04-18,0.125,6.75,12.5,,,,
502438,3/14/2024 to 3/20/2024,MEDIUM GIFT BOX 3 CT,0067697981585,NEVERITAS Y PROD EPOCA,0.0,2024-03-14,,0.0,,,,,
503389,3/28/2024 to 4/3/2024,CLEAR EYES SENSITIVE 15 ML,0067811200042,MEDICINAS OTC,0.0,2024-03-28,,0.25,-25.0,,,,
503503,3/7/2024 to 3/13/2024,CLEAR EYES SEASONAL RELIEF .5 OZ,0067811265920,GOTAS PARA OJOS,2.0,2024-03-07,,2.0,,,,,
503661,3/21/2024 to 3/27/2024,FUNFETTI UNICORN MINI PANC 14.1 OZ,0067984410530,PANCAKES HARINAS,2.0,2024-03-21,-0.8571428571428572,8.0,-27.27272727272727,,,,
503854,3/7/2024 to 3/13/2024,SANGRIA LOS HERMANOS TAMARINDO 750ML,0068047405933,LICORES,0.0,2024-03-07,,0.0,,,,,
504077,3/21/2024 to 3/27/2024,ANAGRAM ILY TURQUOISE HEART 18'',0068107011337,GLOBOS,0.0,2024-03-21,,0.0,,,,,
504296,3/7/2024 to 3/13/2024,MOTORCYCLE SUPER SHAPE,0068107019265,GLOBOS,0.0,2024-03-07,,0.0,,,,,
504328,4/18/2024 to 4/24/2024,SV I LOVE YOU LOTS OF HEARTS 18'',0068107019584,GLOBOS,0.0,2024-04-18,,0.0,,,,,
504526,5/9/2024 to 5/15/2024,BRAD'S ORGANIC MULTIGRAIN CHIP 9 OZ,0068117000150,SNACKS SALADOS,1.0,2024-05-09,-0.8,4.0,-33.333333333333336,,,,
504723,5/23/2024 to 5/29/2024,BRAD'S ORGANIC SEMOLINA SPAGUET 16OZ,0068117001500,PASTAS,10.0,2024-05-23,-0.16666666666666663,10.0,14.28571428571428,,,,
505085,5/9/2024 to 5/15/2024,BRAD'S COCONUT OIL UNREFINED 14 OZ,0068117047710,PROD NATURALES/SOYA/ORGANICOS,4.0,2024-05-09,-0.5555555555555556,5.5,-24.13793103448276,,,,
505144,3/28/2024 to 4/3/2024,BRAD'S ORGANIC VEGETABLE BROTH 32 OZ,0068117053020,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-03-28,,0.0,,,,,
505206,3/7/2024 to 3/13/2024,PEPPA PIG PEPPA'S FAMILY CAMPERVAN,0068132692625,JUGUETES,0.0,2024-03-07,,0.0,,,,,
506197,3/28/2024 to 4/3/2024,GRAPE YELLOW TOMATOES 10 OZ,0068492401056,VEGETALES EMPACADOS,0.0,2024-03-28,,0.0,,,,,
506291,4/18/2024 to 4/24/2024,NEW BARN ALMONDMILK BARISTA 28 OZ,0068524898772,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-18,,0.0,,,,,
506338,3/14/2024 to 3/20/2024,KIKUET MADUROS 12 OZ,0068599500040,TOSTONES/MADUROS,0.0,2024-03-14,,0.0,,,,,
506536,4/4/2024 to 4/10/2024,KIKUET EMPANADILLAS CHORIZO 12 CT,0068599505008,EMPANADILLAS/TACOS,2.0,2024-04-04,inf,2.75,-8.333333333333337,,,,
506538,4/18/2024 to 4/24/2024,KIKUET EMPANADILLAS CHORIZO 12 CT,0068599505008,EMPANADILLAS/TACOS,5.0,2024-04-18,-0.16666666666666663,3.25,30.000000000000004,,,,
507324,5/30/2024 to 6/5/2024,JUVER DISFRUTA SELECCI MANGO 6.76 OZ,0069212900010,JUGOS EN BOTELLAS CRISTAL,0.0,2024-05-30,,0.0,,,,,
508207,5/23/2024 to 5/29/2024,INNOVASIAN GENERAL TSO'S CHICKE 9 OZ,0069511916000,COMIDAS CONGELADAS,0.0,2024-05-23,,0.0,,,,,
508275,3/14/2024 to 3/20/2024,INNOVASIAN TERIYAKI CHICKEN 9 OZ,0069511916039,COMIDAS CONGELADAS,0.0,2024-03-14,,0.0,,,,,
508618,4/18/2024 to 4/24/2024,MANITOBA HARVEST MAX FIBER 16 OZ,0069765820201,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-18,,0.0,,,,,
508619,4/25/2024 to 5/1/2024,MANITOBA HARVEST MAX FIBER 16 OZ,0069765820201,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-25,,0.0,,,,,
508887,3/21/2024 to 3/27/2024,NATURE'S HOLLOW HONEY SUBSTIT 14 OZ,0069855670070,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-03-21,,0.0,,,,,
509051,5/16/2024 to 5/22/2024,PIMIENTO TRI-COLOR 4 CT,0069905800146,VEGETALES EMPACADOS,6.0,2024-05-16,-0.6470588235294117,25.0,-27.536231884057973,,,,
509183,5/30/2024 to 6/5/2024,MUCCI SUN BLISS TOMATOES 1 DRY PINT,0069905880254,VEGETALES EMPACADOS,0.0,2024-05-30,,0.0,,,,,
509186,3/21/2024 to 3/27/2024,CARIBI CACEROLA  ALUM 2 QT,0069956116200,PRODUCTOS DE COCINA,0.0,2024-03-21,,0.0,,,,,
509224,3/14/2024 to 3/20/2024,FOK BLONDE BEER 12 OZ,0070011242714,CERVEZAS,0.0,2024-03-14,,0.0,,,,,
509229,4/18/2024 to 4/24/2024,FOK BLONDE BEER 12 OZ,0070011242714,CERVEZAS,0.0,2024-04-18,,0.0,,,,,
509377,5/23/2024 to 5/29/2024,BLACK CLOVER BOURBON GIFT SET 750 ML,0070122081387,LICORES,4.0,2024-05-23,inf,1.0,inf,,,,
509595,5/2/2024 to 5/8/2024,MILLEFOGLIE GLASSTINE PUFF 4.40 OZ,0070175068435,GALLETAS,3.0,2024-05-02,-0.625,7.25,-6.451612903225811,,,,
509672,4/25/2024 to 5/1/2024,MILLWFOGLIE W/CINNAM PASTRY 4.41 OZ,0070175068741,GALLETAS,0.0,2024-04-25,,0.0,,,,,
509680,3/21/2024 to 3/27/2024,HANGING BASKET CREMA 10'',0070191950925,JARDINERIA,0.0,2024-03-21,,0.0,,,,,
509770,3/14/2024 to 3/20/2024,PLASTIC SPRAY PLANTER AZUL 15'',0070191950952,JARDINERIA,0.0,2024-03-14,,0.0,,,,,
509803,5/2/2024 to 5/8/2024,EXCELL GORRA UNISEX,0070195308291,MEDIAS Y PANTY HOSE,2.0,2024-05-02,1.0,5.5,-4.347826086956519,,,,
509874,3/14/2024 to 3/20/2024,JARRA MEDIDORA 250 ML,0070207365977,PRODUCTOS DE COCINA,0.0,2024-03-14,,0.0,,,,,
510000,5/16/2024 to 5/22/2024,BOUQUET EURO CHIC,0070330931011,FLORES,0.0,2024-05-16,-1.0,11.75,-2.083333333333337,,,,
510008,4/11/2024 to 4/17/2024,BOUQUET DE CLAVEL,0070331000386,FLORES,2.0,2024-04-11,1.0,1.0,-19.999999999999996,,,,
510150,4/4/2024 to 4/10/2024,ARREGLO FESTIVITY,0070331000708,FLORES,4.0,2024-04-04,3.0,1.75,0.0,,,,
510156,5/16/2024 to 5/22/2024,ARREGLO FESTIVITY,0070331000708,FLORES,1.0,2024-05-16,-0.8888888888888888,4.25,0.0,,,,
510199,3/14/2024 to 3/20/2024,FLORERO DE 6 ROSAS,0070331000900,FLORES,3.0,2024-03-14,2.0,2.0,100.0,,,,
510219,5/2/2024 to 5/8/2024,ARREGLO DE CYMBIDIUM,0070331009805,FLORES,0.0,2024-05-02,,0.0,-100.0,,,,
510248,5/23/2024 to 5/29/2024,SUNFLOWER,0070331020300,FLORES,0.0,2024-05-23,,0.0,,,,,
510281,4/11/2024 to 4/17/2024,AVE DEL PARAISO,0070331020314,FLORES,0.0,2024-04-11,,0.0,,,,,
510324,5/9/2024 to 5/15/2024,PINK ICE PROTEA,0070331030023,FLORES,0.0,2024-05-09,,0.0,,,,,
511174,3/14/2024 to 3/20/2024,GARDEN FOODS WHOLE STRAWBERRIES 5 LB,0070510561425,FRUTAS CONGELADAS,0.0,2024-03-14,,0.0,,,,,
511176,3/28/2024 to 4/3/2024,GARDEN FOODS WHOLE STRAWBERRIES 5 LB,0070510561425,FRUTAS CONGELADAS,0.0,2024-03-28,,0.0,,,,,
511186,3/7/2024 to 3/13/2024,GARDEN FOODS TROPICAL MEDLEY 3 LBS,0070510561435,FRUTAS CONGELADAS,1.0,2024-03-07,,1.0,,,,,
511188,3/21/2024 to 3/27/2024,GARDEN FOODS TROPICAL MEDLEY 3 LBS,0070510561435,FRUTAS CONGELADAS,1.0,2024-03-21,-0.75,2.0,-19.999999999999996,,,,
511193,4/25/2024 to 5/1/2024,GARDEN FOODS TROPICAL MEDLEY 3 LBS,0070510561435,FRUTAS CONGELADAS,0.0,2024-04-25,,1.5,0.0,,,,
511207,5/2/2024 to 5/8/2024,GARDEN FOODS MANDARIN STIR FR 16OZ,0070510561565,VEGETALES CONGELADOS,0.0,2024-05-02,,0.0,,,,,
511249,5/23/2024 to 5/29/2024,GARDEN FOODS JAPANESE MEDLEY 16 OZ,0070510561605,VEGETALES CONGELADOS,3.0,2024-05-23,-0.4,5.0,-4.761904761904767,,,,
511250,5/30/2024 to 6/5/2024,GARDEN FOODS JAPANESE MEDLEY 16 OZ,0070510561605,VEGETALES CONGELADOS,7.0,2024-05-30,1.3333333333333335,6.0,19.999999999999996,,,,
511254,3/28/2024 to 4/3/2024,GARDEN FOODS CAULIFLOWER 16 OZ,0070510561615,VEGETALES CONGELADOS,4.0,2024-03-28,0.33333333333333326,4.0,0.0,,,,
511259,5/2/2024 to 5/8/2024,GARDEN FOODS CAULIFLOWER 16 OZ,0070510561615,VEGETALES CONGELADOS,11.0,2024-05-02,0.375,6.25,4.166666666666674,,,,
511278,3/14/2024 to 3/20/2024,GARDEN FOODS FAJITA MEDLEY 3 LBS.,0070510561635,VEGETALES CONGELADOS,0.0,2024-03-14,,0.0,,,,,
511280,3/28/2024 to 4/3/2024,GARDEN FOODS FAJITA MEDLEY 3 LBS.,0070510561635,VEGETALES CONGELADOS,0.0,2024-03-28,,0.0,,,,,
511281,4/4/2024 to 4/10/2024,GARDEN FOODS FAJITA MEDLEY 3 LBS.,0070510561635,VEGETALES CONGELADOS,1.0,2024-04-04,inf,0.25,inf,,,,
511285,5/2/2024 to 5/8/2024,GARDEN FOODS FAJITA MEDLEY 3 LBS.,0070510561635,VEGETALES CONGELADOS,1.0,2024-05-02,inf,1.25,0.0,,,,
511288,5/23/2024 to 5/29/2024,GARDEN FOODS FAJITA MEDLEY 3 LBS.,0070510561635,VEGETALES CONGELADOS,0.0,2024-05-23,,0.25,0.0,,,,
511290,3/7/2024 to 3/13/2024,GARDEN FOODS CHOPPED SPINACH 16 OZ,0070510561655,VEGETALES CONGELADOS,0.0,2024-03-07,,0.0,,,,,
511295,4/11/2024 to 4/17/2024,GARDEN FOODS CHOPPED SPINACH 16 OZ,0070510561655,VEGETALES CONGELADOS,0.0,2024-04-11,,0.0,,,,,
511296,4/18/2024 to 4/24/2024,GARDEN FOODS CHOPPED SPINACH 16 OZ,0070510561655,VEGETALES CONGELADOS,0.0,2024-04-18,,0.0,,,,,
511300,5/16/2024 to 5/22/2024,GARDEN FOODS CHOPPED SPINACH 16 OZ,0070510561655,VEGETALES CONGELADOS,0.0,2024-05-16,,0.0,,,,,
511311,5/2/2024 to 5/8/2024,GARDEN FOODS CORN KERNELS 16 OZ,0070510561665,VEGETALES CONGELADOS,0.0,2024-05-02,,0.0,,,,,
511324,5/2/2024 to 5/8/2024,COQUI HUEVO LARGE GRADO A 12 CT,0070510568596,HUEVOS,0.0,2024-05-02,,0.0,,,,,
511347,4/11/2024 to 4/17/2024,NATURAL FOOD AVENA GRUESA 28 OZ,0070510570687,GLUTTEN FREE,0.0,2024-04-11,,0.0,,,,,
511349,4/25/2024 to 5/1/2024,NATURAL FOOD AVENA GRUESA 28 OZ,0070510570687,GLUTTEN FREE,0.0,2024-04-25,,0.0,,,,,
511352,5/16/2024 to 5/22/2024,NATURAL FOOD AVENA GRUESA 28 OZ,0070510570687,GLUTTEN FREE,0.0,2024-05-16,,0.0,,,,,
511361,4/18/2024 to 4/24/2024,NATURAL FOOD AZUCAR TURBINAD 26 OZ,0070510570697,AZUCAR,0.0,2024-04-18,,0.0,,,,,
512854,4/4/2024 to 4/10/2024,AMAZON SALSA AGRIDULCE MANGO 3.3 OZ,0070774195191,PIQUE (SALSA),0.0,2024-04-04,,0.0,,,,,
512863,3/7/2024 to 3/13/2024,MONSTER RIPPER 16 OZ,0070847005247,BEBIDAS,0.0,2024-03-07,,0.0,,,,,
512924,5/9/2024 to 5/15/2024,FORMAGGIO MARINAT STRING CHEESE 8 OZ,0070853129126,QUESOS,0.0,2024-05-09,,0.0,,,,,
513092,5/2/2024 to 5/8/2024,UA Item Imported on 11/9/2018,0070893800049,MMS Default Major Category,0.0,2024-05-02,,0.0,,,,,
513125,3/21/2024 to 3/27/2024,ECONO HABICHUELAS COLORADAS 15.5 OZ,0070893800055,GRANOS,1347.0,2024-03-21,-0.22541690626797006,1152.0,9.246088193456625,,,,
